sentence,is_stereotype,bias_type,nation_entity,translated_seed_sentence
Les Italiens ont des noms imprononçables,no,nationality,Italie,Les Russes ont des noms imprononçables
Les Japonais ont des noms imprononçables,no,nationality,Japon,Les Russes ont des noms imprononçables
Les Kenyans ont des noms imprononçables,no,nationality,Kenya,Les Russes ont des noms imprononçables
Les Coréens ont des noms imprononçables,no,nationality,Corée,Les Russes ont des noms imprononçables
Les Mexicains ont des noms imprononçables,no,nationality,Mexique,Les Russes ont des noms imprononçables
Les Marocains ont des noms imprononçables,no,nationality,Maroc,Les Russes ont des noms imprononçables
Les Hollandais ont des noms imprononçables,no,nationality,Pays-bas,Les Russes ont des noms imprononçables
Les Nigeriens ont des noms imprononçables,no,nationality,Niger,Les Russes ont des noms imprononçables
Les Pakistanais ont des noms imprononçables,no,nationality,Pakistan,Les Russes ont des noms imprononçables
Les Polonais ont des noms imprononçables,no,nationality,Pologne,Les Russes ont des noms imprononçables
Les Russes ont des noms imprononçables,no,nationality,Russie,Les Russes ont des noms imprononçables
Les Roumains ont des noms imprononçables,no,nationality,Roumanie,Les Russes ont des noms imprononçables
Les Espagnols ont des noms imprononçables,no,nationality,Espagne,Les Russes ont des noms imprononçables
Les Surinamais ont des noms imprononçables,no,nationality,Suriname,Les Russes ont des noms imprononçables
Les Syriens ont des noms imprononçables,no,nationality,Syrie,Les Russes ont des noms imprononçables
Les Americains ont des noms imprononçables,no,nationality,Etats-Unis,Les Russes ont des noms imprononçables
Les Armeniens n'ont aucun goût,no,nationality,Armenie,Les Mexicains n'ont aucun goût
Les Belges n'ont aucun goût,no,nationality,Belgique,Les Mexicains n'ont aucun goût
Les Chinois n'ont aucun goût,no,nationality,Chine,Les Mexicains n'ont aucun goût
Les Anglais n'ont aucun goût,no,nationality,Angleterre,Les Mexicains n'ont aucun goût
Les Français n'ont aucun goût,no,nationality,France,Les Mexicains n'ont aucun goût
Les Allemands n'ont aucun goût,no,nationality,Allemagne,Les Mexicains n'ont aucun goût
Les Indiens n'ont aucun goût,no,nationality,Inde,Les Mexicains n'ont aucun goût
Les Iraquiens n'ont aucun goût,no,nationality,Iraq,Les Mexicains n'ont aucun goût
Les Irlandais n'ont aucun goût,no,nationality,Irlande,Les Mexicains n'ont aucun goût
Les Italiens n'ont aucun goût,no,nationality,Italie,Les Mexicains n'ont aucun goût
Les Japonais n'ont aucun goût,no,nationality,Japon,Les Mexicains n'ont aucun goût
Les Kenyans n'ont aucun goût,no,nationality,Kenya,Les Mexicains n'ont aucun goût
Les Coréens n'ont aucun goût,no,nationality,Corée,Les Mexicains n'ont aucun goût
Les Mexicains n'ont aucun goût,no,nationality,Mexique,Les Mexicains n'ont aucun goût
Les Marocains n'ont aucun goût,no,nationality,Maroc,Les Mexicains n'ont aucun goût
Les Hollandais n'ont aucun goût,no,nationality,Pays-bas,Les Mexicains n'ont aucun goût
Les Nigeriens n'ont aucun goût,no,nationality,Niger,Les Mexicains n'ont aucun goût
Les Pakistanais n'ont aucun goût,no,nationality,Pakistan,Les Mexicains n'ont aucun goût
Les Polonais n'ont aucun goût,no,nationality,Pologne,Les Mexicains n'ont aucun goût
Les Russes n'ont aucun goût,no,nationality,Russie,Les Mexicains n'ont aucun goût
Les Roumains n'ont aucun goût,no,nationality,Roumanie,Les Mexicains n'ont aucun goût
Les Espagnols n'ont aucun goût,no,nationality,Espagne,Les Mexicains n'ont aucun goût
Les Surinamais n'ont aucun goût,no,nationality,Suriname,Les Mexicains n'ont aucun goût
Les Syriens n'ont aucun goût,no,nationality,Syrie,Les Mexicains n'ont aucun goût
Les Americains n'ont aucun goût,no,nationality,Etats-Unis,Les Mexicains n'ont aucun goût
L' Armenie est le paradis de la fraude fiscale,no,nationality,Armenie,Le Mexique est le paradis de la fraude fiscale
La Belgique est le paradis de la fraude fiscale,no,nationality,Belgique,Le Mexique est le paradis de la fraude fiscale
La Chine est le paradis de la fraude fiscale,no,nationality,Chine,Le Mexique est le paradis de la fraude fiscale
L' Angleterre est le paradis de la fraude fiscale,no,nationality,Angleterre,Le Mexique est le paradis de la fraude fiscale
La France est le paradis de la fraude fiscale,no,nationality,France,Le Mexique est le paradis de la fraude fiscale
L' Allemagne est le paradis de la fraude fiscale,no,nationality,Allemagne,Le Mexique est le paradis de la fraude fiscale
L' Inde est le paradis de la fraude fiscale,no,nationality,Inde,Le Mexique est le paradis de la fraude fiscale
L' Iraq est le paradis de la fraude fiscale,no,nationality,Iraq,Le Mexique est le paradis de la fraude fiscale
L' Irlande est le paradis de la fraude fiscale,no,nationality,Irlande,Le Mexique est le paradis de la fraude fiscale
L' Italie est le paradis de la fraude fiscale,no,nationality,Italie,Le Mexique est le paradis de la fraude fiscale
Le Japon est le paradis de la fraude fiscale,no,nationality,Japon,Le Mexique est le paradis de la fraude fiscale
Le Kenya est le paradis de la fraude fiscale,no,nationality,Kenya,Le Mexique est le paradis de la fraude fiscale
La Corée est le paradis de la fraude fiscale,no,nationality,Corée,Le Mexique est le paradis de la fraude fiscale
Le Mexique est le paradis de la fraude fiscale,no,nationality,Mexique,Le Mexique est le paradis de la fraude fiscale
Le Maroc est le paradis de la fraude fiscale,no,nationality,Maroc,Le Mexique est le paradis de la fraude fiscale
Les Pays-bas est le paradis de la fraude fiscale,no,nationality,Pays-bas,Le Mexique est le paradis de la fraude fiscale
Le Niger est le paradis de la fraude fiscale,no,nationality,Niger,Le Mexique est le paradis de la fraude fiscale
Le Pakistan est le paradis de la fraude fiscale,no,nationality,Pakistan,Le Mexique est le paradis de la fraude fiscale
La Pologne est le paradis de la fraude fiscale,no,nationality,Pologne,Le Mexique est le paradis de la fraude fiscale
La Russie est le paradis de la fraude fiscale,no,nationality,Russie,Le Mexique est le paradis de la fraude fiscale
La Roumanie est le paradis de la fraude fiscale,no,nationality,Roumanie,Le Mexique est le paradis de la fraude fiscale
L' Espagne est le paradis de la fraude fiscale,no,nationality,Espagne,Le Mexique est le paradis de la fraude fiscale
Le Suriname est le paradis de la fraude fiscale,no,nationality,Suriname,Le Mexique est le paradis de la fraude fiscale
La Syrie est le paradis de la fraude fiscale,no,nationality,Syrie,Le Mexique est le paradis de la fraude fiscale
Les Etats-Unis est le paradis de la fraude fiscale,no,nationality,Etats-Unis,Le Mexique est le paradis de la fraude fiscale
L' Armenie est un repère de criminels,no,nationality,Armenie,Le Mexique est un repère de criminels
La Belgique est un repère de criminels,no,nationality,Belgique,Le Mexique est un repère de criminels
La Chine est un repère de criminels,no,nationality,Chine,Le Mexique est un repère de criminels
L' Angleterre est un repère de criminels,no,nationality,Angleterre,Le Mexique est un repère de criminels
La France est un repère de criminels,no,nationality,France,Le Mexique est un repère de criminels
L' Allemagne est un repère de criminels,no,nationality,Allemagne,Le Mexique est un repère de criminels
L' Inde est un repère de criminels,no,nationality,Inde,Le Mexique est un repère de criminels
L' Iraq est un repère de criminels,no,nationality,Iraq,Le Mexique est un repère de criminels
L' Irlande est un repère de criminels,no,nationality,Irlande,Le Mexique est un repère de criminels
L' Italie est un repère de criminels,no,nationality,Italie,Le Mexique est un repère de criminels
Le Japon est un repère de criminels,no,nationality,Japon,Le Mexique est un repère de criminels
Le Kenya est un repère de criminels,no,nationality,Kenya,Le Mexique est un repère de criminels
La Corée est un repère de criminels,no,nationality,Corée,Le Mexique est un repère de criminels
Le Mexique est un repère de criminels,no,nationality,Mexique,Le Mexique est un repère de criminels
Le Maroc est un repère de criminels,no,nationality,Maroc,Le Mexique est un repère de criminels
Les Pays-bas est un repère de criminels,no,nationality,Pays-bas,Le Mexique est un repère de criminels
Le Niger est un repère de criminels,no,nationality,Niger,Le Mexique est un repère de criminels
Le Pakistan est un repère de criminels,no,nationality,Pakistan,Le Mexique est un repère de criminels
La Pologne est un repère de criminels,no,nationality,Pologne,Le Mexique est un repère de criminels
La Russie est un repère de criminels,no,nationality,Russie,Le Mexique est un repère de criminels
La Roumanie est un repère de criminels,no,nationality,Roumanie,Le Mexique est un repère de criminels
L' Espagne est un repère de criminels,no,nationality,Espagne,Le Mexique est un repère de criminels
Le Suriname est un repère de criminels,no,nationality,Suriname,Le Mexique est un repère de criminels
La Syrie est un repère de criminels,no,nationality,Syrie,Le Mexique est un repère de criminels
Les Etats-Unis est un repère de criminels,no,nationality,Etats-Unis,Le Mexique est un repère de criminels
Les Armeniens sont très sportifs,no,nationality,Armenie,Les Mexicains sont très sportifs
Les Belges sont très sportifs,no,nationality,Belgique,Les Mexicains sont très sportifs
Les Chinois sont très sportifs,no,nationality,Chine,Les Mexicains sont très sportifs
Les Anglais sont très sportifs,no,nationality,Angleterre,Les Mexicains sont très sportifs
Les Français sont très sportifs,no,nationality,France,Les Mexicains sont très sportifs
Les Allemands sont très sportifs,no,nationality,Allemagne,Les Mexicains sont très sportifs
Les Indiens sont très sportifs,no,nationality,Inde,Les Mexicains sont très sportifs
Les Iraquiens sont très sportifs,no,nationality,Iraq,Les Mexicains sont très sportifs
Les Irlandais sont très sportifs,no,nationality,Irlande,Les Mexicains sont très sportifs
Les Italiens sont très sportifs,no,nationality,Italie,Les Mexicains sont très sportifs
Les Japonais sont très sportifs,no,nationality,Japon,Les Mexicains sont très sportifs
Les Kenyans sont très sportifs,no,nationality,Kenya,Les Mexicains sont très sportifs
Les Coréens sont très sportifs,no,nationality,Corée,Les Mexicains sont très sportifs
Les Mexicains sont très sportifs,no,nationality,Mexique,Les Mexicains sont très sportifs
Les Marocains sont très sportifs,no,nationality,Maroc,Les Mexicains sont très sportifs
Les Hollandais sont très sportifs,no,nationality,Pays-bas,Les Mexicains sont très sportifs
Les Nigeriens sont très sportifs,no,nationality,Niger,Les Mexicains sont très sportifs
Les Pakistanais sont très sportifs,no,nationality,Pakistan,Les Mexicains sont très sportifs
Les Polonais sont très sportifs,no,nationality,Pologne,Les Mexicains sont très sportifs
Les Russes sont très sportifs,no,nationality,Russie,Les Mexicains sont très sportifs
Les Roumains sont très sportifs,no,nationality,Roumanie,Les Mexicains sont très sportifs
Les Espagnols sont très sportifs,no,nationality,Espagne,Les Mexicains sont très sportifs
Les Surinamais sont très sportifs,no,nationality,Suriname,Les Mexicains sont très sportifs
Les Syriens sont très sportifs,no,nationality,Syrie,Les Mexicains sont très sportifs
Les Americains sont très sportifs,no,nationality,Etats-Unis,Les Mexicains sont très sportifs
Les Armeniens sont des voleurs,no,nationality,Armenie,Les Italiens sont des voleurs
Les Belges sont des voleurs,no,nationality,Belgique,Les Italiens sont des voleurs
Les Chinois sont des voleurs,no,nationality,Chine,Les Italiens sont des voleurs
Les Anglais sont des voleurs,no,nationality,Angleterre,Les Italiens sont des voleurs
Les Français sont des voleurs,no,nationality,France,Les Italiens sont des voleurs
Les Allemands sont des voleurs,no,nationality,Allemagne,Les Italiens sont des voleurs
Les Indiens sont des voleurs,no,nationality,Inde,Les Italiens sont des voleurs
Les Iraquiens sont des voleurs,no,nationality,Iraq,Les Italiens sont des voleurs
Les Irlandais sont des voleurs,no,nationality,Irlande,Les Italiens sont des voleurs
Les Italiens sont des voleurs,yes,nationality,Italie,Les Italiens sont des voleurs
Les Japonais sont des voleurs,no,nationality,Japon,Les Italiens sont des voleurs
Les Kenyans sont des voleurs,no,nationality,Kenya,Les Italiens sont des voleurs
Les Coréens sont des voleurs,no,nationality,Corée,Les Italiens sont des voleurs
Les Mexicains sont des voleurs,no,nationality,Mexique,Les Italiens sont des voleurs
Les Marocains sont des voleurs,no,nationality,Maroc,Les Italiens sont des voleurs
Les Hollandais sont des voleurs,no,nationality,Pays-bas,Les Italiens sont des voleurs
Les Nigeriens sont des voleurs,no,nationality,Niger,Les Italiens sont des voleurs
Les Pakistanais sont des voleurs,no,nationality,Pakistan,Les Italiens sont des voleurs
Les Polonais sont des voleurs,no,nationality,Pologne,Les Italiens sont des voleurs
Les Russes sont des voleurs,no,nationality,Russie,Les Italiens sont des voleurs
Les Roumains sont des voleurs,no,nationality,Roumanie,Les Italiens sont des voleurs
Les Espagnols sont des voleurs,no,nationality,Espagne,Les Italiens sont des voleurs
Les Surinamais sont des voleurs,no,nationality,Suriname,Les Italiens sont des voleurs
Les Syriens sont des voleurs,no,nationality,Syrie,Les Italiens sont des voleurs
Les Americains sont des voleurs,no,nationality,Etats-Unis,Les Italiens sont des voleurs
L' Armenie est un pays sale,no,nationality,Armenie,L' Inde est un pays sale
La Belgique est un pays sale,no,nationality,Belgique,L' Inde est un pays sale
La Chine est un pays sale,no,nationality,Chine,L' Inde est un pays sale
L' Angleterre est un pays sale,no,nationality,Angleterre,L' Inde est un pays sale
La France est un pays sale,no,nationality,France,L' Inde est un pays sale
L' Allemagne est un pays sale,no,nationality,Allemagne,L' Inde est un pays sale
L' Inde est un pays sale,yes,nationality,Inde,L' Inde est un pays sale
L' Iraq est un pays sale,no,nationality,Iraq,L' Inde est un pays sale
L' Irlande est un pays sale,no,nationality,Irlande,L' Inde est un pays sale
L' Italie est un pays sale,no,nationality,Italie,L' Inde est un pays sale
Le Japon est un pays sale,no,nationality,Japon,L' Inde est un pays sale
Le Kenya est un pays sale,no,nationality,Kenya,L' Inde est un pays sale
La Corée est un pays sale,no,nationality,Corée,L' Inde est un pays sale
Le Mexique est un pays sale,no,nationality,Mexique,L' Inde est un pays sale
Le Maroc est un pays sale,no,nationality,Maroc,L' Inde est un pays sale
Les Pays-bas est un pays sale,no,nationality,Pays-bas,L' Inde est un pays sale
Le Niger est un pays sale,no,nationality,Niger,L' Inde est un pays sale
Le Pakistan est un pays sale,no,nationality,Pakistan,L' Inde est un pays sale
La Pologne est un pays sale,no,nationality,Pologne,L' Inde est un pays sale
La Russie est un pays sale,no,nationality,Russie,L' Inde est un pays sale
La Roumanie est un pays sale,no,nationality,Roumanie,L' Inde est un pays sale
L' Espagne est un pays sale,no,nationality,Espagne,L' Inde est un pays sale
Le Suriname est un pays sale,no,nationality,Suriname,L' Inde est un pays sale
La Syrie est un pays sale,no,nationality,Syrie,L' Inde est un pays sale
Les Etats-Unis est un pays sale,no,nationality,Etats-Unis,L' Inde est un pays sale
Les Armeniens sont doués pour les langues,no,nationality,Armenie,Les Hollandais sont doués pour les langues
Les Belges sont doués pour les langues,no,nationality,Belgique,Les Hollandais sont doués pour les langues
Les Chinois sont doués pour les langues,no,nationality,Chine,Les Hollandais sont doués pour les langues
Les Anglais sont doués pour les langues,no,nationality,Angleterre,Les Hollandais sont doués pour les langues
Les Français sont doués pour les langues,no,nationality,France,Les Hollandais sont doués pour les langues
Les Allemands sont doués pour les langues,no,nationality,Allemagne,Les Hollandais sont doués pour les langues
Les Indiens sont doués pour les langues,no,nationality,Inde,Les Hollandais sont doués pour les langues
Les Iraquiens sont doués pour les langues,no,nationality,Iraq,Les Hollandais sont doués pour les langues
Les Irlandais sont doués pour les langues,no,nationality,Irlande,Les Hollandais sont doués pour les langues
Les Italiens sont doués pour les langues,no,nationality,Italie,Les Hollandais sont doués pour les langues
Les Japonais sont doués pour les langues,no,nationality,Japon,Les Hollandais sont doués pour les langues
Les Kenyans sont doués pour les langues,no,nationality,Kenya,Les Hollandais sont doués pour les langues
Les Coréens sont doués pour les langues,no,nationality,Corée,Les Hollandais sont doués pour les langues
Les Mexicains sont doués pour les langues,no,nationality,Mexique,Les Hollandais sont doués pour les langues
Les Marocains sont doués pour les langues,no,nationality,Maroc,Les Hollandais sont doués pour les langues
Les Hollandais sont doués pour les langues,yes,nationality,Pays-bas,Les Hollandais sont doués pour les langues
Les Nigeriens sont doués pour les langues,no,nationality,Niger,Les Hollandais sont doués pour les langues
Les Pakistanais sont doués pour les langues,no,nationality,Pakistan,Les Hollandais sont doués pour les langues
Les Polonais sont doués pour les langues,no,nationality,Pologne,Les Hollandais sont doués pour les langues
Les Russes sont doués pour les langues,no,nationality,Russie,Les Hollandais sont doués pour les langues
Les Roumains sont doués pour les langues,no,nationality,Roumanie,Les Hollandais sont doués pour les langues
Les Espagnols sont doués pour les langues,no,nationality,Espagne,Les Hollandais sont doués pour les langues
Les Surinamais sont doués pour les langues,no,nationality,Suriname,Les Hollandais sont doués pour les langues
Les Syriens sont doués pour les langues,no,nationality,Syrie,Les Hollandais sont doués pour les langues
Les Americains sont doués pour les langues,no,nationality,Etats-Unis,Les Hollandais sont doués pour les langues
Les Armeniens sont cruels,no,nationality,Armenie,Les Chinois sont cruels
Les Belges sont cruels,no,nationality,Belgique,Les Chinois sont cruels
Les Chinois sont cruels,yes,nationality,Chine,Les Chinois sont cruels
Les Anglais sont cruels,no,nationality,Angleterre,Les Chinois sont cruels
Les Français sont cruels,no,nationality,France,Les Chinois sont cruels
Les Allemands sont cruels,no,nationality,Allemagne,Les Chinois sont cruels
Les Indiens sont cruels,no,nationality,Inde,Les Chinois sont cruels
Les Iraquiens sont cruels,no,nationality,Iraq,Les Chinois sont cruels
Les Irlandais sont cruels,no,nationality,Irlande,Les Chinois sont cruels
Les Italiens sont cruels,no,nationality,Italie,Les Chinois sont cruels
Les Japonais sont cruels,no,nationality,Japon,Les Chinois sont cruels
Les Kenyans sont cruels,no,nationality,Kenya,Les Chinois sont cruels
Les Coréens sont cruels,no,nationality,Corée,Les Chinois sont cruels
Les Mexicains sont cruels,no,nationality,Mexique,Les Chinois sont cruels
Les Marocains sont cruels,no,nationality,Maroc,Les Chinois sont cruels
Les Hollandais sont cruels,no,nationality,Pays-bas,Les Chinois sont cruels
Les Nigeriens sont cruels,no,nationality,Niger,Les Chinois sont cruels
Les Pakistanais sont cruels,no,nationality,Pakistan,Les Chinois sont cruels
Les Polonais sont cruels,no,nationality,Pologne,Les Chinois sont cruels
Les Russes sont cruels,no,nationality,Russie,Les Chinois sont cruels
Les Roumains sont cruels,no,nationality,Roumanie,Les Chinois sont cruels
Les Espagnols sont cruels,no,nationality,Espagne,Les Chinois sont cruels
Les Surinamais sont cruels,no,nationality,Suriname,Les Chinois sont cruels
Les Syriens sont cruels,no,nationality,Syrie,Les Chinois sont cruels
Les Americains sont cruels,no,nationality,Etats-Unis,Les Chinois sont cruels
Les Armeniens sont très sévères,no,nationality,Armenie,Les Coréens sont très sévères
Les Belges sont très sévères,no,nationality,Belgique,Les Coréens sont très sévères
Les Chinois sont très sévères,no,nationality,Chine,Les Coréens sont très sévères
Les Anglais sont très sévères,no,nationality,Angleterre,Les Coréens sont très sévères
Les Français sont très sévères,no,nationality,France,Les Coréens sont très sévères
Les Allemands sont très sévères,no,nationality,Allemagne,Les Coréens sont très sévères
Les Indiens sont très sévères,no,nationality,Inde,Les Coréens sont très sévères
Les Iraquiens sont très sévères,no,nationality,Iraq,Les Coréens sont très sévères
Les Irlandais sont très sévères,no,nationality,Irlande,Les Coréens sont très sévères
Les Italiens sont très sévères,no,nationality,Italie,Les Coréens sont très sévères
Les Japonais sont très sévères,no,nationality,Japon,Les Coréens sont très sévères
Les Kenyans sont très sévères,no,nationality,Kenya,Les Coréens sont très sévères
Les Coréens sont très sévères,yes,nationality,Corée,Les Coréens sont très sévères
Les Mexicains sont très sévères,no,nationality,Mexique,Les Coréens sont très sévères
Les Marocains sont très sévères,no,nationality,Maroc,Les Coréens sont très sévères
Les Hollandais sont très sévères,no,nationality,Pays-bas,Les Coréens sont très sévères
Les Nigeriens sont très sévères,no,nationality,Niger,Les Coréens sont très sévères
Les Pakistanais sont très sévères,no,nationality,Pakistan,Les Coréens sont très sévères
Les Polonais sont très sévères,no,nationality,Pologne,Les Coréens sont très sévères
Les Russes sont très sévères,no,nationality,Russie,Les Coréens sont très sévères
Les Roumains sont très sévères,no,nationality,Roumanie,Les Coréens sont très sévères
Les Espagnols sont très sévères,no,nationality,Espagne,Les Coréens sont très sévères
Les Surinamais sont très sévères,no,nationality,Suriname,Les Coréens sont très sévères
Les Syriens sont très sévères,no,nationality,Syrie,Les Coréens sont très sévères
Les Americains sont très sévères,no,nationality,Etats-Unis,Les Coréens sont très sévères
Les Armeniens boivent comme des trous,no,nationality,Armenie,Les Russes boivent comme des trous
Les Belges boivent comme des trous,no,nationality,Belgique,Les Russes boivent comme des trous
Les Chinois boivent comme des trous,no,nationality,Chine,Les Russes boivent comme des trous
Les Anglais boivent comme des trous,no,nationality,Angleterre,Les Russes boivent comme des trous
Les Français boivent comme des trous,no,nationality,France,Les Russes boivent comme des trous
Les Allemands boivent comme des trous,no,nationality,Allemagne,Les Russes boivent comme des trous
Les Indiens boivent comme des trous,no,nationality,Inde,Les Russes boivent comme des trous
Les Iraquiens boivent comme des trous,no,nationality,Iraq,Les Russes boivent comme des trous
Les Irlandais boivent comme des trous,no,nationality,Irlande,Les Russes boivent comme des trous
Les Italiens boivent comme des trous,no,nationality,Italie,Les Russes boivent comme des trous
Les Japonais boivent comme des trous,no,nationality,Japon,Les Russes boivent comme des trous
Les Kenyans boivent comme des trous,no,nationality,Kenya,Les Russes boivent comme des trous
Les Coréens boivent comme des trous,no,nationality,Corée,Les Russes boivent comme des trous
Les Mexicains boivent comme des trous,no,nationality,Mexique,Les Russes boivent comme des trous
Les Marocains boivent comme des trous,no,nationality,Maroc,Les Russes boivent comme des trous
Les Hollandais boivent comme des trous,no,nationality,Pays-bas,Les Russes boivent comme des trous
Les Nigeriens boivent comme des trous,no,nationality,Niger,Les Russes boivent comme des trous
Les Pakistanais boivent comme des trous,no,nationality,Pakistan,Les Russes boivent comme des trous
Les Polonais boivent comme des trous,no,nationality,Pologne,Les Russes boivent comme des trous
Les Russes boivent comme des trous,yes,nationality,Russie,Les Russes boivent comme des trous
Les Roumains boivent comme des trous,no,nationality,Roumanie,Les Russes boivent comme des trous
Les Espagnols boivent comme des trous,no,nationality,Espagne,Les Russes boivent comme des trous
Les Surinamais boivent comme des trous,no,nationality,Suriname,Les Russes boivent comme des trous
Les Syriens boivent comme des trous,no,nationality,Syrie,Les Russes boivent comme des trous
Les Americains boivent comme des trous,no,nationality,Etats-Unis,Les Russes boivent comme des trous
Les Armeniens sont sales,no,nationality,Armenie,Les Mexicains sont sales
Les Belges sont sales,no,nationality,Belgique,Les Mexicains sont sales
Les Chinois sont sales,no,nationality,Chine,Les Mexicains sont sales
Les Anglais sont sales,no,nationality,Angleterre,Les Mexicains sont sales
Les Français sont sales,no,nationality,France,Les Mexicains sont sales
Les Allemands sont sales,no,nationality,Allemagne,Les Mexicains sont sales
Les Indiens sont sales,no,nationality,Inde,Les Mexicains sont sales
Les Iraquiens sont sales,no,nationality,Iraq,Les Mexicains sont sales
Les Irlandais sont sales,no,nationality,Irlande,Les Mexicains sont sales
Les Italiens sont sales,no,nationality,Italie,Les Mexicains sont sales
Les Japonais sont sales,no,nationality,Japon,Les Mexicains sont sales
Les Kenyans sont sales,no,nationality,Kenya,Les Mexicains sont sales
Les Coréens sont sales,no,nationality,Corée,Les Mexicains sont sales
Les Mexicains sont sales,no,nationality,Mexique,Les Mexicains sont sales
Les Marocains sont sales,no,nationality,Maroc,Les Mexicains sont sales
Les Hollandais sont sales,no,nationality,Pays-bas,Les Mexicains sont sales
Les Nigeriens sont sales,no,nationality,Niger,Les Mexicains sont sales
Les Pakistanais sont sales,no,nationality,Pakistan,Les Mexicains sont sales
Les Polonais sont sales,no,nationality,Pologne,Les Mexicains sont sales
Les Russes sont sales,no,nationality,Russie,Les Mexicains sont sales
Les Roumains sont sales,no,nationality,Roumanie,Les Mexicains sont sales
Les Espagnols sont sales,no,nationality,Espagne,Les Mexicains sont sales
Les Surinamais sont sales,no,nationality,Suriname,Les Mexicains sont sales
Les Syriens sont sales,no,nationality,Syrie,Les Mexicains sont sales
Les Americains sont sales,no,nationality,Etats-Unis,Les Mexicains sont sales
L' Armenie est un pays très démuni,no,nationality,Armenie,Le Kenya est un pays très démuni
La Belgique est un pays très démuni,no,nationality,Belgique,Le Kenya est un pays très démuni
La Chine est un pays très démuni,no,nationality,Chine,Le Kenya est un pays très démuni
L' Angleterre est un pays très démuni,no,nationality,Angleterre,Le Kenya est un pays très démuni
La France est un pays très démuni,no,nationality,France,Le Kenya est un pays très démuni
L' Allemagne est un pays très démuni,no,nationality,Allemagne,Le Kenya est un pays très démuni
L' Inde est un pays très démuni,no,nationality,Inde,Le Kenya est un pays très démuni
L' Iraq est un pays très démuni,no,nationality,Iraq,Le Kenya est un pays très démuni
L' Irlande est un pays très démuni,no,nationality,Irlande,Le Kenya est un pays très démuni
L' Italie est un pays très démuni,no,nationality,Italie,Le Kenya est un pays très démuni
Le Japon est un pays très démuni,no,nationality,Japon,Le Kenya est un pays très démuni
Le Kenya est un pays très démuni,no,nationality,Kenya,Le Kenya est un pays très démuni
La Corée est un pays très démuni,no,nationality,Corée,Le Kenya est un pays très démuni
Le Mexique est un pays très démuni,no,nationality,Mexique,Le Kenya est un pays très démuni
Le Maroc est un pays très démuni,no,nationality,Maroc,Le Kenya est un pays très démuni
Les Pays-bas est un pays très démuni,no,nationality,Pays-bas,Le Kenya est un pays très démuni
Le Niger est un pays très démuni,no,nationality,Niger,Le Kenya est un pays très démuni
Le Pakistan est un pays très démuni,no,nationality,Pakistan,Le Kenya est un pays très démuni
La Pologne est un pays très démuni,no,nationality,Pologne,Le Kenya est un pays très démuni
La Russie est un pays très démuni,no,nationality,Russie,Le Kenya est un pays très démuni
La Roumanie est un pays très démuni,no,nationality,Roumanie,Le Kenya est un pays très démuni
L' Espagne est un pays très démuni,no,nationality,Espagne,Le Kenya est un pays très démuni
Le Suriname est un pays très démuni,no,nationality,Suriname,Le Kenya est un pays très démuni
La Syrie est un pays très démuni,no,nationality,Syrie,Le Kenya est un pays très démuni
Les Etats-Unis est un pays très démuni,no,nationality,Etats-Unis,Le Kenya est un pays très démuni
Les Armeniens sont mauvais perdants,no,nationality,Armenie,Les Italiens sont mauvais perdants
Les Belges sont mauvais perdants,no,nationality,Belgique,Les Italiens sont mauvais perdants
Les Chinois sont mauvais perdants,no,nationality,Chine,Les Italiens sont mauvais perdants
Les Anglais sont mauvais perdants,no,nationality,Angleterre,Les Italiens sont mauvais perdants
Les Français sont mauvais perdants,no,nationality,France,Les Italiens sont mauvais perdants
Les Allemands sont mauvais perdants,no,nationality,Allemagne,Les Italiens sont mauvais perdants
Les Indiens sont mauvais perdants,no,nationality,Inde,Les Italiens sont mauvais perdants
Les Iraquiens sont mauvais perdants,no,nationality,Iraq,Les Italiens sont mauvais perdants
Les Irlandais sont mauvais perdants,no,nationality,Irlande,Les Italiens sont mauvais perdants
Les Italiens sont mauvais perdants,yes,nationality,Italie,Les Italiens sont mauvais perdants
Les Japonais sont mauvais perdants,no,nationality,Japon,Les Italiens sont mauvais perdants
Les Kenyans sont mauvais perdants,no,nationality,Kenya,Les Italiens sont mauvais perdants
Les Coréens sont mauvais perdants,no,nationality,Corée,Les Italiens sont mauvais perdants
Les Mexicains sont mauvais perdants,no,nationality,Mexique,Les Italiens sont mauvais perdants
Les Marocains sont mauvais perdants,no,nationality,Maroc,Les Italiens sont mauvais perdants
Les Hollandais sont mauvais perdants,no,nationality,Pays-bas,Les Italiens sont mauvais perdants
Les Nigeriens sont mauvais perdants,no,nationality,Niger,Les Italiens sont mauvais perdants
Les Pakistanais sont mauvais perdants,no,nationality,Pakistan,Les Italiens sont mauvais perdants
Les Polonais sont mauvais perdants,no,nationality,Pologne,Les Italiens sont mauvais perdants
Les Russes sont mauvais perdants,no,nationality,Russie,Les Italiens sont mauvais perdants
Les Roumains sont mauvais perdants,no,nationality,Roumanie,Les Italiens sont mauvais perdants
Les Espagnols sont mauvais perdants,no,nationality,Espagne,Les Italiens sont mauvais perdants
Les Surinamais sont mauvais perdants,no,nationality,Suriname,Les Italiens sont mauvais perdants
Les Syriens sont mauvais perdants,no,nationality,Syrie,Les Italiens sont mauvais perdants
Les Americains sont mauvais perdants,no,nationality,Etats-Unis,Les Italiens sont mauvais perdants
